Epoch,Test Accuracy,Test Loss,Test F1-score,Test Precision,Test Recall,Val Accuracy,Val Loss,Val F1-score,Val Precision,Val Recall,Train Accuracy,Train Loss,Train F1-score,Train Precision,Train Recall
1,0.4791,1.3833,0.4133,0.4801,0.4852,0.4620,1.4082,0.3919,0.4682,0.4532,0.4029,1.6213,0.3892,0.3842,0.4006
2,0.4159,1.6077,0.3925,0.4823,0.4581,0.4129,1.6330,0.3891,0.4529,0.4765,0.5317,1.2436,0.5208,0.5161,0.5323
3,0.5460,1.2893,0.5008,0.5512,0.5164,0.5388,1.2895,0.4884,0.5129,0.5274,0.5716,1.1515,0.5629,0.5594,0.5714
4,0.5651,1.1962,0.5318,0.5644,0.5302,0.5582,1.1965,0.5199,0.5189,0.5587,0.5951,1.0729,0.5876,0.5847,0.5955
5,0.5762,1.1113,0.5370,0.5754,0.5366,0.5834,1.0956,0.5434,0.5443,0.5843,0.6222,1.0143,0.6163,0.6139,0.6222
6,0.5911,1.1059,0.5683,0.5943,0.5619,0.5893,1.0899,0.5607,0.5586,0.5760,0.6355,0.9714,0.6293,0.6269,0.6356
7,0.6092,1.0640,0.5617,0.6154,0.5482,0.6177,1.0405,0.5705,0.5595,0.6214,0.6479,0.9314,0.6424,0.6406,0.6485
8,0.5871,1.1880,0.5365,0.5935,0.5496,0.5848,1.1849,0.5329,0.5501,0.5875,0.6562,0.9155,0.6512,0.6502,0.6569
9,0.5996,1.0849,0.5716,0.5791,0.5822,0.6047,1.0805,0.5747,0.5978,0.5725,0.6763,0.8668,0.6719,0.6707,0.6763
10,0.6645,0.9374,0.6598,0.6496,0.6738,0.6581,0.9466,0.6404,0.6657,0.6250,0.7227,0.7351,0.7201,0.7201,0.7229
11,0.6569,0.9663,0.6471,0.6457,0.6522,0.6641,0.9736,0.6458,0.6572,0.6408,0.7529,0.6648,0.7513,0.7513,0.7531
12,0.6492,1.0356,0.6380,0.6466,0.6419,0.6527,1.0303,0.6261,0.6332,0.6297,0.7648,0.6277,0.7635,0.7637,0.7651
13,0.6663,1.0242,0.6552,0.6565,0.6612,0.6590,nan,0.6409,0.6492,0.6410,0.7779,0.6016,0.7767,0.7768,0.7779
14,0.6610,1.0512,0.6502,0.6511,0.6551,0.6567,nan,0.6360,0.6454,0.6325,0.7914,0.5679,0.7902,0.7904,0.7912
15,0.6556,1.0457,0.6529,0.6462,0.6709,0.6543,nan,0.6345,0.6493,0.6299,0.7963,0.5500,0.7975,0.7976,0.7982
16,0.6746,1.0415,0.6630,0.6600,0.6690,0.6583,nan,0.6431,0.6516,0.6380,0.8065,0.5204,0.8061,0.8061,0.8068
17,0.6643,1.1195,0.6563,0.6561,0.6605,0.6642,nan,0.6408,0.6505,0.6367,0.8229,0.4844,0.8222,0.8224,0.8227
18,0.6640,1.0707,0.6561,0.6574,0.6549,0.6688,nan,0.6488,0.6540,0.6443,0.8336,0.4531,0.8332,0.8335,0.8334
19,0.6709,1.1666,0.6591,0.6647,0.6572,0.6693,nan,0.6526,0.6566,0.6520,0.8574,0.3971,0.8571,0.8572,0.8574
20,0.6747,1.2129,0.6663,0.6575,0.6781,0.6742,nan,0.6560,0.6660,0.6483,0.8741,0.3455,0.8736,0.8737,0.8737
21,0.6773,nan,0.6645,0.6618,0.6685,0.6679,nan,0.6511,0.6587,0.6458,0.8818,0.3237,0.8824,0.8824,0.8826
22,0.6750,1.2913,0.6656,0.6607,0.6758,0.6701,nan,0.6545,0.6690,0.6477,0.8909,0.3001,0.8906,0.8909,0.8906
23,0.6739,1.3560,0.6684,0.6580,0.6823,0.6731,nan,0.6551,0.6717,0.6442,0.8989,0.2800,0.8986,0.8986,0.8987
24,0.6758,nan,0.6647,0.6601,0.6717,0.6750,nan,0.6543,0.6628,0.6485,0.9037,0.2669,0.9037,0.9038,0.9037
25,0.6715,nan,0.6640,0.6573,0.6728,0.6762,nan,0.6560,0.6685,0.6473,0.9081,0.2535,0.9088,0.9089,0.9089
26,0.6757,1.8370,0.6711,0.6621,0.6835,0.6726,nan,0.6567,0.6689,0.6482,0.9096,0.2394,0.9090,0.9092,0.9090
27,0.6753,1.5220,0.6677,0.6612,0.6765,0.6745,nan,0.6570,0.6712,0.6471,0.9173,0.2276,0.9173,0.9174,0.9173
28,0.6761,1.4962,0.6690,0.6605,0.6816,0.6738,nan,0.6547,0.6703,0.6449,0.9240,0.2140,0.9241,0.9241,0.9241
29,0.6725,1.5507,0.6673,0.6585,0.6794,0.6736,nan,0.6561,0.6732,0.6452,0.9295,0.1963,0.9297,0.9297,0.9297
30,0.6797,3.0859,0.6712,0.6635,0.6823,0.6806,nan,0.6630,0.6773,0.6541,0.9318,0.1886,0.9321,0.9320,0.9321
31,0.6743,2.1960,0.6665,0.6609,0.6742,0.6757,nan,0.6580,0.6691,0.6506,0.9304,0.1875,0.9302,0.9302,0.9303
32,0.6734,1.9389,0.6668,0.6595,0.6766,0.6743,nan,0.6575,0.6688,0.6500,0.9337,0.1841,0.9334,0.9334,0.9334
33,0.6748,nan,0.6679,0.6613,0.6776,0.6782,nan,0.6595,0.6708,0.6523,0.9388,0.1695,0.9389,0.9390,0.9390
34,0.6799,nan,0.6716,0.6641,0.6810,0.6803,nan,0.6627,0.6748,0.6542,0.9390,0.1746,0.9390,0.9390,0.9390
35,0.6804,nan,0.6711,0.6665,0.6776,0.6764,nan,0.6622,0.6768,0.6532,0.9418,0.1631,0.9417,0.9417,0.9418
